id,seller_id,name,description,price,stock,category,image_url,created_at
618,32,Beef Cheek Fresh,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",34.92,91,Framing (Steel),http://dummyimage.com/125x100.png/cc0000/ffffff,2/11/2025
619,19,"Bag - Bread, White, Plain","In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",76.88,78,RF Shielding,http://dummyimage.com/154x100.png/5fa2dd/ffffff,10/26/2024
620,2,Pork - Back Ribs,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",3.92,83,Casework,http://dummyimage.com/115x100.png/dddddd/000000,4/2/2025
621,49,Veal - Nuckle,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",38.55,58,Drywall & Acoustical (FED),http://dummyimage.com/178x100.png/dddddd/000000,4/2/2025
622,27,Carbonated Water - Orange,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",73.31,13,Roofing (Metal),http://dummyimage.com/112x100.png/ff4444/ffffff,2/9/2025
623,48,"Potatoes - Yukon Gold, 80 Ct","Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",44.06,70,Prefabricated Aluminum Metal Canopies,http://dummyimage.com/169x100.png/cc0000/ffffff,10/4/2024
624,5,"Beef - Rib Roast, Cap On","Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",6.74,93,Exterior Signage,http://dummyimage.com/158x100.png/5fa2dd/ffffff,9/20/2024
625,12,Lobak,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",83.09,99,Hard Tile & Stone,http://dummyimage.com/239x100.png/cc0000/ffffff,6/16/2024
626,26,Flour - So Mix Cake White,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",45.3,89,Landscaping & Irrigation,http://dummyimage.com/180x100.png/5fa2dd/ffffff,4/6/2025
627,16,Dried Cranberries,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",6.76,81,Elevator,http://dummyimage.com/128x100.png/5fa2dd/ffffff,5/29/2024
628,5,Relish,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",97.38,6,Fire Sprinkler System,http://dummyimage.com/185x100.png/ff4444/ffffff,7/20/2024
629,28,Canadian Emmenthal,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",18.93,3,Hard Tile & Stone,http://dummyimage.com/106x100.png/cc0000/ffffff,3/30/2025
630,37,Coffee Cup 16oz Foam,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",39.67,65,Site Furnishings,http://dummyimage.com/192x100.png/5fa2dd/ffffff,7/29/2024
631,38,Juice - Lime,In congue. Etiam justo. Etiam pretium iaculis justo.,36.04,60,Asphalt Paving,http://dummyimage.com/202x100.png/5fa2dd/ffffff,2/20/2025
632,9,"Veal - Round, Eye Of","Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",53.2,56,Drywall & Acoustical (FED),http://dummyimage.com/184x100.png/dddddd/000000,1/23/2025
633,6,Milk - Chocolate 250 Ml,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",19.02,13,Waterproofing & Caulking,http://dummyimage.com/243x100.png/ff4444/ffffff,12/30/2024
634,14,"Red Snapper - Fillet, Skin On","Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",14.79,19,Epoxy Flooring,http://dummyimage.com/234x100.png/ff4444/ffffff,6/5/2024
635,15,Hagen Daza - Dk Choocolate,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",84.6,9,Curb & Gutter,http://dummyimage.com/186x100.png/ff4444/ffffff,8/3/2024
636,6,Wine - Stoneliegh Sauvignon,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",55.88,14,Ornamental Railings,http://dummyimage.com/235x100.png/ff4444/ffffff,3/2/2025
637,9,Olives - Morracan Dired,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",9.27,50,Asphalt Paving,http://dummyimage.com/213x100.png/5fa2dd/ffffff,2/4/2025
638,49,"Lemonade - Mandarin, 591 Ml","In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",31.28,68,Sitework & Site Utilities,http://dummyimage.com/140x100.png/5fa2dd/ffffff,3/15/2025
639,19,"Lid - Translucent, 3.5 And 6 Oz","Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",90.37,16,Roofing (Asphalt),http://dummyimage.com/217x100.png/5fa2dd/ffffff,11/6/2024
640,20,Wiberg Cure,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",37.74,97,Electrical,http://dummyimage.com/120x100.png/ff4444/ffffff,12/3/2024
641,41,"Flour - Corn, Fine","In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",48.71,12,Sitework & Site Utilities,http://dummyimage.com/123x100.png/5fa2dd/ffffff,9/5/2024
642,6,Potatoes - Yukon Gold 5 Oz,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",41.58,47,Overhead Doors,http://dummyimage.com/204x100.png/ff4444/ffffff,1/18/2025
643,27,Beans - Butter Lrg Lima,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",95.35,12,Rebar & Wire Mesh Install,http://dummyimage.com/201x100.png/5fa2dd/ffffff,2/20/2025
644,14,Halibut - Steaks,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",66.5,7,Overhead Doors,http://dummyimage.com/207x100.png/cc0000/ffffff,3/21/2025
645,50,"Juice - Clamato, 341 Ml","Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",27.53,93,Fire Sprinkler System,http://dummyimage.com/145x100.png/dddddd/000000,10/10/2024
646,43,Lady Fingers,Phasellus in felis. Donec semper sapien a libero. Nam dui.,48.49,42,Plumbing & Medical Gas,http://dummyimage.com/196x100.png/dddddd/000000,1/6/2025
647,26,Venison - Striploin,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",93.13,94,Hard Tile & Stone,http://dummyimage.com/179x100.png/cc0000/ffffff,8/30/2024
648,5,"Rum - Light, Captain Morgan","Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",80.55,83,Masonry & Precast,http://dummyimage.com/197x100.png/5fa2dd/ffffff,2/20/2025
649,37,Grapes - Red,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",24.21,84,RF Shielding,http://dummyimage.com/211x100.png/dddddd/000000,8/15/2024
650,22,Nantucket - Orange Mango Cktl,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",46.68,2,Elevator,http://dummyimage.com/200x100.png/5fa2dd/ffffff,9/12/2024
651,25,Bag - Regular Kraft 20 Lb,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",63.41,24,Marlite Panels (FED),http://dummyimage.com/211x100.png/dddddd/000000,9/4/2024
652,49,"Sparkling Wine - Rose, Freixenet","Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",70.53,38,Exterior Signage,http://dummyimage.com/204x100.png/5fa2dd/ffffff,4/14/2025
653,20,Rice - Sushi,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",39.65,44,Hard Tile & Stone,http://dummyimage.com/196x100.png/cc0000/ffffff,1/4/2025
654,11,Ham Black Forest,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",30.92,93,Curb & Gutter,http://dummyimage.com/161x100.png/cc0000/ffffff,4/26/2024
655,25,Swiss Chard - Red,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",36.57,6,Curb & Gutter,http://dummyimage.com/237x100.png/5fa2dd/ffffff,2/27/2025
656,50,Butter Sweet,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",98.2,61,Hard Tile & Stone,http://dummyimage.com/191x100.png/cc0000/ffffff,2/16/2025
657,34,Glass - Juice Clear 5oz 55005,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",48.2,40,Elevator,http://dummyimage.com/166x100.png/5fa2dd/ffffff,10/11/2024
658,40,Beer - Sleemans Cream Ale,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",85.35,91,Plumbing & Medical Gas,http://dummyimage.com/130x100.png/5fa2dd/ffffff,8/31/2024
659,48,"Lamb - Leg, Boneless","Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",28.6,10,Marlite Panels (FED),http://dummyimage.com/153x100.png/ff4444/ffffff,9/4/2024
660,10,"Juice - Apple, 341 Ml","Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",32.79,41,Waterproofing & Caulking,http://dummyimage.com/213x100.png/5fa2dd/ffffff,1/13/2025
661,26,Chips Potato All Dressed - 43g,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",48.63,64,Construction Clean and Final Clean,http://dummyimage.com/248x100.png/ff4444/ffffff,2/21/2025
662,34,"Bread - White, Unsliced","Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",37.48,89,Drywall & Acoustical (FED),http://dummyimage.com/168x100.png/ff4444/ffffff,12/31/2024
663,37,Coffee - Hazelnut Cream,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",31.66,100,Marlite Panels (FED),http://dummyimage.com/227x100.png/dddddd/000000,3/7/2025
664,20,Spic And Span All Purpose,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",56.59,30,Termite Control,http://dummyimage.com/156x100.png/5fa2dd/ffffff,6/5/2024
